Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Size,Sales,StoreType
42,7/27/12,83.98,3.769,130.7195806,7.17,0,39690,516352.21,C
43,7/27/12,82.01,3.407,213.3303963,9.285,0,41062,572447.52,C
44,7/27/12,80.42,3.537,130.7195806,5.407,0,39910,319855.26,C
45,7/27/12,77.2,3.647,191.1655664,8.684,0,118221,711671.58,B
1,8/3/12,86.11,3.417,221.9498642,6.908,0,151315,1631135.79,A
2,8/3/12,90.22,3.417,221.5869799,6.565,0,202307,1946104.64,A
3,8/3/12,86.55,3.417,225.4636332,6.334,0,37392,419990.29,B
4,8/3/12,83.86,3.374,130.737871,4.077,0,205863,2174514.13,A
5,8/3/12,86.91,3.417,222.5385111,5.603,0,34875,324195.17,B
6,8/3/12,87.55,3.417,223.5607856,5.668,0,202505,1627274.93,A
7,8/3/12,61.83,3.528,198.0293893,7.872,0,70713,680954.81,B
8,8/3/12,85.06,3.417,225.5127949,5.401,0,155078,897076.73,A
9,8/3/12,90.23,3.417,225.7070437,5.277,0,125833,533887.54,B
10,8/3/12,84.76,3.595,130.737871,7.17,0,126512,1939440.09,B
11,8/3/12,86.94,3.417,225.4636332,6.334,0,207499,1399341.07,A
12,8/3/12,88.16,3.76,130.737871,10.926,0,112238,958667.23,B
13,8/3/12,81.99,3.512,130.737871,5.765,0,219622,2044148.23,A
14,8/3/12,76.58,3.654,191.16409,8.684,0,200898,1656886.46,A
15,8/3/12,73.13,3.819,138.1735806,8.193,0,123737,590739.62,B
16,8/3/12,68.59,3.528,198.0293893,6.061,0,57197,584000.71,B
17,8/3/12,72.94,3.512,130.737871,5.936,0,93188,877813.33,B
18,8/3/12,72.67,3.698,138.1735806,8.535,0,120653,1052066.58,B
19,8/3/12,73.41,3.819,138.1735806,8.193,0,203819,1342123.78,A
20,8/3/12,74.73,3.654,214.7433514,7.28,0,203742,2094515.71,A
21,8/3/12,91.57,3.417,221.5869799,6.565,0,140167,693785.85,B
22,8/3/12,72.99,3.698,142.1916279,7.753,0,119557,1007257.83,B
23,8/3/12,71.51,3.698,138.1735806,4.156,0,114533,1416926.31,B
24,8/3/12,73.26,3.819,138.1735806,8.953,0,203819,1440374.13,A
25,8/3/12,72.08,3.654,214.7433514,7.28,0,128107,709724.6,B
26,8/3/12,65.6,3.698,138.1735806,7.405,0,152513,1090915.09,A
27,8/3/12,75.22,3.819,142.1916279,8.239,0,204184,1705810.84,A
28,8/3/12,88.16,3.76,130.737871,10.926,0,206302,1376520.1,A
29,8/3/12,72.99,3.698,138.1735806,9.419,0,93638,504754.74,B
30,8/3/12,91.57,3.417,221.5869799,6.565,0,42988,425136.55,C
31,8/3/12,91.57,3.417,221.5869799,6.565,0,203750,1390174.63,A
32,8/3/12,75.09,3.528,198.0293893,7.872,0,203007,1183571.35,A
33,8/3/12,92.13,3.595,130.737871,7.147,0,39690,258533.12,A
34,8/3/12,78.93,3.374,130.737871,9.285,0,158114,973250.41,A
35,8/3/12,75.22,3.654,142.1916279,8.839,0,103681,866216.36,B
36,8/3/12,85.56,3.404,220.6319358,6.623,0,39910,304989.97,A
37,8/3/12,85.56,3.417,220.6319358,6.623,0,39910,521959.28,C
38,8/3/12,88.16,3.76,130.737871,10.926,0,39690,469311.17,C
39,8/3/12,84.05,3.417,220.6319358,6.623,0,184109,1608277.74,A
40,8/3/12,70.15,3.698,138.1735806,4.156,0,155083,1068346.76,A
41,8/3/12,73.16,3.528,198.0293893,6.432,0,196321,1439607.35,A
42,8/3/12,84.76,3.595,130.737871,7.17,0,39690,573084.71,C
43,8/3/12,85.06,3.417,213.3388802,9.285,0,41062,614378.94,C
44,8/3/12,81.99,3.512,130.737871,5.407,0,39910,342385.38,C
45,8/3/12,76.58,3.654,191.16409,8.684,0,118221,725729.51,B
1,8/10/12,85.05,3.494,221.9584329,6.908,0,151315,1592409.97,A
2,8/10/12,88.55,3.494,221.5954138,6.565,0,202307,1866719.96,A
3,8/10/12,85.85,3.494,225.4735085,6.334,0,37392,391811.6,B
4,8/10/12,83.21,3.476,130.7561613,4.077,0,205863,2193367.69,A
5,8/10/12,86.96,3.494,222.5472987,5.603,0,34875,306759.7,B
6,8/10/12,87.04,3.494,223.5699533,5.668,0,202505,1588380.73,A
7,8/10/12,63.41,3.509,198.0795651,7.872,0,70713,675926.3,B
8,8/10/12,83.74,3.494,225.5226885,5.401,0,155078,930745.69,A
9,8/10/12,88.66,3.494,225.7170094,5.277,0,125833,538713.47,B
10,8/10/12,90.78,3.811,130.7561613,7.17,0,126512,1880436.94,B
11,8/10/12,86.21,3.494,225.4735085,6.334,0,207499,1388973.65,A
12,8/10/12,95.91,3.811,130.7561613,10.926,0,112238,984689.9,B
13,8/10/12,81.69,3.509,130.7561613,5.765,0,219622,2041019.92,A
14,8/10/12,78.65,3.722,191.1626135,8.684,0,200898,1648570.03,A
15,8/10/12,73.99,3.863,138.1437742,8.193,0,123737,590453.63,B
16,8/10/12,70.24,3.509,198.0795651,6.061,0,57197,554036.84,B
17,8/10/12,73.29,3.509,130.7561613,5.936,0,93188,849074.04,B
18,8/10/12,75.7,3.772,138.1437742,8.535,0,120653,967304.07,B
19,8/10/12,74.45,3.863,138.1437742,8.193,0,203819,1408907.89,A
20,8/10/12,75.4,3.722,214.7484595,7.28,0,203742,2144245.39,A
21,8/10/12,89.57,3.494,221.5954138,6.565,0,140167,700272.01,B
22,8/10/12,76.74,3.772,142.1705634,7.753,0,119557,973812.79,B
23,8/10/12,71.12,3.772,138.1437742,4.156,0,114533,1436311.76,B
24,8/10/12,75.53,3.863,138.1437742,8.953,0,203819,1497054.81,A
25,8/10/12,71.93,3.722,214.7484595,7.28,0,128107,710496.97,B
26,8/10/12,67.01,3.772,138.1437742,7.405,0,152513,1121476.51,A
27,8/10/12,78.44,3.863,142.1705634,8.239,0,204184,1720537.26,A
28,8/10/12,95.91,3.811,130.7561613,10.926,0,206302,1269113.41,A
29,8/10/12,76.74,3.772,138.1437742,9.419,0,93638,518628.42,B
30,8/10/12,89.57,3.494,221.5954138,6.565,0,42988,430878.28,C
31,8/10/12,89.57,3.494,221.5954138,6.565,0,203750,1386472.59,A
32,8/10/12,75.93,3.509,198.0795651,7.872,0,203007,1227469.2,A
33,8/10/12,100.07,3.811,130.7561613,7.147,0,39690,297753.49,A
34,8/10/12,78.26,3.476,130.7561613,9.285,0,158114,1004523.59,A
35,8/10/12,78.44,3.722,142.1705634,8.839,0,103681,888368.8,B
36,8/10/12,84.41,3.49,220.6404663,6.623,0,39910,298947.51,A
37,8/10/12,84.41,3.494,220.6404663,6.623,0,39910,500964.59,C
38,8/10/12,95.91,3.811,130.7561613,10.926,0,39690,436690.13,C
39,8/10/12,83.47,3.494,220.6404663,6.623,0,184109,1641867.92,A
40,8/10/12,70.09,3.772,138.1437742,4.156,0,155083,1007906.43,A
41,8/10/12,71.73,3.509,198.0795651,6.432,0,196321,1504545.94,A
42,8/10/12,90.78,3.811,130.7561613,7.17,0,39690,576620.31,C
43,8/10/12,86.36,3.494,213.3473641,9.285,0,41062,643558.78,C
44,8/10/12,81.69,3.509,130.7561613,5.407,0,39910,333594.81,C
45,8/10/12,78.65,3.722,191.1626135,8.684,0,118221,733037.32,B
1,8/17/12,84.85,3.571,222.0384109,6.908,0,151315,1597868.05,A
2,8/17/12,84.79,3.571,221.6751459,6.565,0,202307,1928016.01,A
3,8/17/12,87.36,3.571,225.5558664,6.334,0,37392,394918.83,B
4,8/17/12,81.41,3.552,130.7909677,4.077,0,205863,2283540.3,A
5,8/17/12,87.52,3.571,222.6276753,5.603,0,34875,314014.18,B
6,8/17/12,87.53,3.571,223.6510224,5.668,0,202505,1543049.52,A
7,8/17/12,59.66,3.545,198.1001057,7.872,0,70713,642450.4,B
8,8/17/12,81.21,3.571,225.6050797,5.401,0,155078,896613.19,A
9,8/17/12,86.37,3.571,225.7995323,5.277,0,125833,535153.47,B
10,8/17/12,88.83,4.002,130.7909677,7.17,0,126512,1827797.4,B
11,8/17/12,87.73,3.571,225.5558664,6.334,0,207499,1421307.2,A
12,8/17/12,94.87,4.002,130.7909677,10.926,0,112238,1005003.12,B
13,8/17/12,79.4,3.545,130.7909677,5.765,0,219622,2095769.18,A
14,8/17/12,75.71,3.807,191.2284919,8.684,0,200898,1660433.3,A
15,8/17/12,70.29,3.963,138.1857097,8.193,0,123737,579738.2,B
16,8/17/12,62.07,3.545,198.1001057,6.061,0,57197,521896.6,B
17,8/17/12,70.98,3.545,130.7909677,5.936,0,93188,844928.17,B
18,8/17/12,73.25,3.84,138.1857097,8.535,0,120653,1048134.24,B
19,8/17/12,69.83,3.963,138.1857097,8.193,0,203819,1375101.26,A
20,8/17/12,69.57,3.807,214.825578,7.28,0,203742,2045061.22,A
21,8/17/12,85.55,3.571,221.6751459,6.565,0,140167,751963.81,B
22,8/17/12,74.92,3.84,142.2157385,7.753,0,119557,981273.26,B
23,8/17/12,69.97,3.84,138.1857097,4.156,0,114533,1510131.45,B
24,8/17/12,72.87,3.963,138.1857097,8.953,0,203819,1397970.54,A
25,8/17/12,66.99,3.807,214.825578,7.28,0,128107,728467.72,B
26,8/17/12,65.54,3.84,138.1857097,7.405,0,152513,1068292.56,A
27,8/17/12,76.51,3.963,142.2157385,8.239,0,204184,1735339.59,A
28,8/17/12,94.87,4.002,130.7909677,10.926,0,206302,1184198.41,A
29,8/17/12,74.92,3.84,138.1857097,9.419,0,93638,416881.66,B
30,8/17/12,85.55,3.571,221.6751459,6.565,0,42988,423351.15,C
31,8/17/12,85.55,3.571,221.6751459,6.565,0,203750,1410181.7,A
32,8/17/12,70.75,3.545,198.1001057,7.872,0,203007,1261306.37,A
33,8/17/12,96.79,4.002,130.7909677,7.147,0,39690,270097.76,A
34,8/17/12,77.78,3.552,130.7909677,9.285,0,158114,1013820.86,A
35,8/17/12,76.51,3.807,142.2157385,8.839,0,103681,887979.47,B
36,8/17/12,85.89,3.571,220.7199609,6.623,0,39910,314607.22,A
37,8/17/12,85.89,3.571,220.7199609,6.623,0,39910,509633.71,C
38,8/17/12,94.87,4.002,130.7909677,10.926,0,39690,411866.46,C
39,8/17/12,84.72,3.571,220.7199609,6.623,0,184109,1720221.91,A
40,8/17/12,69.41,3.84,138.1857097,4.156,0,155083,969387.48,A
41,8/17/12,65.77,3.545,198.1001057,6.432,0,196321,1560590.05,A
42,8/17/12,88.83,4.002,130.7909677,7.17,0,39690,575997.78,C
43,8/17/12,85.66,3.571,213.4226959,9.285,0,41062,640210.85,C
44,8/17/12,79.4,3.545,130.7909677,5.407,0,39910,327389.51,C
45,8/17/12,75.71,3.807,191.2284919,8.684,0,118221,722496.93,B
1,8/24/12,77.66,3.62,222.1719457,6.908,0,151315,1494122.38,A
2,8/24/12,76.91,3.62,221.8083518,6.565,0,202307,1876788.15,A
3,8/24/12,83.01,3.62,225.6925864,6.334,0,37392,412449.67,B
4,8/24/12,75.76,3.61,130.8381613,4.077,0,205863,2125241.68,A
5,8/24/12,79.45,3.62,222.7617437,5.603,0,34875,320831.36,B
6,8/24/12,79.03,3.62,223.7860175,5.668,0,202505,1501095.49,A
7,8/24/12,59.27,3.558,198.0984199,7.872,0,70713,609099.37,B
8,8/24/12,73.77,3.62,225.7418442,5.401,0,155078,936373.65,A
9,8/24/12,77.9,3.62,225.9364729,5.277,0,125833,572887.78,B
10,8/24/12,82.5,4.055,130.8381613,7.17,0,126512,1764984.15,B
11,8/24/12,83.17,3.62,225.6925864,6.334,0,207499,1409515.73,A
12,8/24/12,85.32,4.055,130.8381613,10.926,0,112238,1048101.39,B
13,8/24/12,77.37,3.582,130.8381613,5.765,0,219622,2059458.25,A
14,8/24/12,72.62,3.834,191.3448865,8.684,0,200898,1621841.33,A
15,8/24/12,66.98,3.997,138.2814516,8.193,0,123737,606210.77,B
16,8/24/12,61.44,3.558,198.0984199,6.061,0,57197,551152.15,B
17,8/24/12,68.89,3.582,130.8381613,5.936,0,93188,924299.78,B
18,8/24/12,68.52,3.874,138.2814516,8.535,0,120653,1145840.91,B
19,8/24/12,66.66,3.997,138.2814516,8.193,0,203819,1544653.37,A
20,8/24/12,68.27,3.834,214.9567044,7.28,0,203742,2005341.43,A
21,8/24/12,77.72,3.62,221.8083518,6.565,0,140167,802003.61,B
22,8/24/12,70.42,3.874,142.3105933,7.753,0,119557,1060906.75,B
23,8/24/12,64.63,3.874,138.2814516,4.156,0,114533,1702220.96,B
24,8/24/12,68.13,3.997,138.2814516,8.953,0,203819,1303726.54,A
25,8/24/12,64.53,3.834,214.9567044,7.28,0,128107,756527.64,B
26,8/24/12,62.08,3.874,138.2814516,7.405,0,152513,1022704.2,A
27,8/24/12,72.93,3.997,142.3105933,8.239,0,204184,1780443.36,A
28,8/24/12,85.32,4.055,130.8381613,10.926,0,206302,1199309.59,A
29,8/24/12,70.42,3.874,138.2814516,9.419,0,93638,615026.15,B
30,8/24/12,77.72,3.62,221.8083518,6.565,0,42988,425296.65,C
31,8/24/12,77.72,3.62,221.8083518,6.565,0,203750,1379783.21,A
32,8/24/12,70.12,3.558,198.0984199,7.872,0,203007,1272809.11,A
33,8/24/12,89.62,4.055,130.8381613,7.147,0,39690,247672.56,A
34,8/24/12,72.44,3.61,130.8381613,9.285,0,158114,926250.21,A
35,8/24/12,72.93,3.834,142.3105933,8.839,0,103681,895274.72,B
36,8/24/12,81.26,3.574,220.8526787,6.623,0,39910,282545.55,A
37,8/24/12,81.26,3.62,220.8526787,6.623,0,39910,522665.04,C
38,8/24/12,85.32,4.055,130.8381613,10.926,0,39690,397428.22,C
39,8/24/12,80.49,3.62,220.8526787,6.623,0,184109,1724669.75,A
40,8/24/12,63.91,3.874,138.2814516,4.156,0,155083,945318.47,A
41,8/24/12,69.07,3.558,198.0984199,6.432,0,196321,1464462.85,A
42,8/24/12,82.5,4.055,130.8381613,7.17,0,39690,535537.03,C
43,8/24/12,81.65,3.62,213.5481636,9.285,0,41062,598234.64,C
44,8/24/12,77.37,3.582,130.8381613,5.407,0,39910,337985.74,C
45,8/24/12,72.62,3.834,191.3448865,8.684,0,118221,718232.26,B
1,8/31/12,80.49,3.638,222.3054805,6.908,0,151315,1582083.4,A
2,8/31/12,82.64,3.638,221.9415576,6.565,0,202307,1947083.3,A
3,8/31/12,85.18,3.638,225.8293063,6.334,0,37392,408838.73,B
4,8/31/12,76.47,3.646,130.8853548,4.077,0,205863,2081181.35,A
5,8/31/12,84.25,3.638,222.8958121,5.603,0,34875,344642.01,B
6,8/31/12,83.58,3.638,223.9210125,5.668,0,202505,1577439.81,A
7,8/31/12,60.46,3.556,198.0967341,7.872,0,70713,586467.16,B
8,8/31/12,75.33,3.638,225.8786088,5.401,0,155078,976137.73,A
9,8/31/12,80.71,3.638,226.0734135,5.277,0,125833,576879.15,B
10,8/31/12,86.97,3.886,130.8853548,7.17,0,126512,1650285.54,B
11,8/31/12,86.49,3.638,225.8293063,6.334,0,207499,1372872.35,A
12,8/31/12,89.78,4.093,130.8853548,10.926,0,112238,1061943.49,B
13,8/31/12,79.18,3.624,130.8853548,5.765,0,219622,2073855.42,A
14,8/31/12,75.09,3.867,191.461281,8.684,0,200898,1613342.19,A
15,8/31/12,71.42,4.026,138.3771935,8.193,0,123737,610185.32,B
16,8/31/12,64.19,3.556,198.0967341,6.061,0,57197,551837.31,B
17,8/31/12,68.07,3.624,130.8853548,5.936,0,93188,865924.2,B
18,8/31/12,70.09,3.884,138.3771935,8.535,0,120653,1117097.23,B
19,8/31/12,71.85,4.026,138.3771935,8.193,0,203819,1542719.87,A
20,8/31/12,72.66,3.867,215.0878309,7.28,0,203742,2062481.56,A
21,8/31/12,83.58,3.638,221.9415576,6.565,0,140167,763867.59,B
22,8/31/12,71.93,3.884,142.4054482,7.753,0,119557,1022270.86,B
23,8/31/12,68.34,3.884,138.3771935,4.156,0,114533,1577468.78,B
24,8/31/12,71.18,4.026,138.3771935,8.953,0,203819,1344558.92,A
25,8/31/12,68.55,3.867,215.0878309,7.28,0,128107,714828.73,B
26,8/31/12,63.69,3.884,138.3771935,7.405,0,152513,1053495.51,A
27,8/31/12,75,4.026,142.4054482,8.239,0,204184,1731935.43,A
28,8/31/12,89.78,4.093,130.8853548,10.926,0,206302,1227118.75,A
29,8/31/12,71.93,3.884,138.3771935,9.419,0,93638,545844.91,B
30,8/31/12,83.58,3.638,221.9415576,6.565,0,42988,439132.5,C
31,8/31/12,83.58,3.638,221.9415576,6.565,0,203750,1373651.49,A
32,8/31/12,76.12,3.556,198.0967341,7.872,0,203007,1183979.27,A
33,8/31/12,94.55,3.886,130.8853548,7.147,0,39690,237129.81,A
34,8/31/12,75.89,3.646,130.8853548,9.285,0,158114,933487.71,A
35,8/31/12,75,3.867,142.4054482,8.839,0,103681,931278.97,B
36,8/31/12,84.79,3.608,220.9853964,6.623,0,39910,282647.48,A
37,8/31/12,84.79,3.638,220.9853964,6.623,0,39910,538344.1,C
38,8/31/12,89.78,4.093,130.8853548,10.926,0,39690,424904.95,C
39,8/31/12,83.72,3.638,220.9853964,6.623,0,184109,1710923.94,A
40,8/31/12,66.11,3.884,138.3771935,4.156,0,155083,987264.67,A
41,8/31/12,71.56,3.556,198.0967341,6.432,0,196321,1360517.52,A
42,8/31/12,86.97,3.886,130.8853548,7.17,0,39690,504760.57,C
43,8/31/12,81.12,3.638,213.6736313,9.285,0,41062,593141.29,C
44,8/31/12,79.18,3.624,130.8853548,5.407,0,39910,339490.69,C
45,8/31/12,75.09,3.867,191.461281,8.684,0,118221,734297.87,B
1,9/7/12,83.96,3.73,222.4390153,6.908,1,151315,1661767.33,A
2,9/7/12,87.65,3.73,222.0747635,6.565,1,202307,1898777.07,A
3,9/7/12,84.99,3.73,225.9660263,6.334,1,37392,408229.73,B
4,9/7/12,82.09,3.709,130.9325484,4.077,1,205863,2125104.72,A
5,9/7/12,86.3,3.73,223.0298805,5.603,1,34875,350648.91,B
6,9/7/12,86.33,3.73,224.0560076,5.668,1,202505,1608077.01,A
7,9/7/12,57.84,3.596,198.0950484,7.872,1,70713,597876.55,B
8,9/7/12,80.87,3.73,226.0153733,5.401,1,155078,932160.37,A
9,9/7/12,87.93,3.73,226.2103541,5.277,1,125833,565812.29,B
10,9/7/12,83.07,4.124,130.9325484,7.17,1,126512,1708283.28,B
11,9/7/12,85.17,3.73,225.9660263,6.334,1,207499,1304584.4,A
12,9/7/12,88.52,4.124,130.9325484,10.926,1,112238,955146.04,B
13,9/7/12,70.65,3.689,130.9325484,5.765,1,219622,2165796.31,A
14,9/7/12,75.7,3.911,191.5776756,8.684,1,200898,1904512.34,A
15,9/7/12,71.61,4.076,138.4729355,8.193,1,123737,587259.82,B
16,9/7/12,60.09,3.596,198.0950484,6.061,1,57197,537138.58,B
17,9/7/12,61.99,3.689,130.9325484,5.936,1,93188,1255633.29,B
18,9/7/12,71.85,3.921,138.4729355,8.535,1,120653,1083521.24,B
19,9/7/12,72.2,4.076,138.4729355,8.193,1,203819,1497073.82,A
20,9/7/12,76.36,3.911,215.2189573,7.28,1,203742,2080529.06,A
21,9/7/12,88.4,3.73,222.0747635,6.565,1,140167,642827.29,B
22,9/7/12,73.3,3.921,142.500303,7.753,1,119557,996628.8,B
23,9/7/12,66.74,3.921,138.4729355,4.156,1,114533,1427162.26,B
24,9/7/12,72.81,4.076,138.4729355,8.953,1,203819,1477134.75,A
25,9/7/12,72.79,3.911,215.2189573,7.28,1,128107,671482.9,B
26,9/7/12,61.58,3.921,138.4729355,7.405,1,152513,1081874.03,A
27,9/7/12,76,4.076,142.500303,8.239,1,204184,1840955.23,A
28,9/7/12,88.52,4.124,130.9325484,10.926,1,206302,1469693.99,A
29,9/7/12,73.3,3.921,138.4729355,9.419,1,93638,540811.85,B
30,9/7/12,88.4,3.73,222.0747635,6.565,1,42988,433565.77,C
31,9/7/12,88.4,3.73,222.0747635,6.565,1,203750,1358111.62,A
32,9/7/12,72.56,3.596,198.0950484,7.872,1,203007,1126685.95,A
33,9/7/12,92.02,4.124,130.9325484,7.147,1,39690,286428.78,A
34,9/7/12,78.26,3.709,130.9325484,9.285,1,158114,976415.56,A
35,9/7/12,76,3.911,142.500303,8.839,1,103681,984833.35,B
36,9/7/12,84.19,3.697,221.1181142,6.623,1,39910,293728.57,A
37,9/7/12,84.19,3.73,221.1181142,6.623,1,39910,526838.14,C
38,9/7/12,88.52,4.124,130.9325484,10.926,1,39690,490274.82,C
39,9/7/12,83.71,3.73,221.1181142,6.623,1,184109,1609811.75,A
40,9/7/12,65.06,3.921,138.4729355,4.156,1,155083,1088248.4,A
41,9/7/12,67.41,3.596,198.0950484,6.432,1,196321,1392143.82,A
42,9/7/12,83.07,4.124,130.9325484,7.17,1,39690,617405.35,C
43,9/7/12,84.99,3.73,213.7990991,9.285,1,41062,663814.18,C
44,9/7/12,70.65,3.689,130.9325484,5.407,1,39910,338737.33,C
45,9/7/12,75.7,3.911,191.5776756,8.684,1,118221,766512.66,B
1,9/14/12,74.97,3.717,222.5820193,6.908,0,151315,1517428.87,A
2,9/14/12,75.88,3.717,222.2174395,6.565,0,202307,1814806.63,A
3,9/14/12,78.36,3.717,226.1122067,6.334,0,37392,407589.16,B
4,9/14/12,68.2,3.706,130.9776667,4.077,0,205863,2117854.6,A
5,9/14/12,76.65,3.717,223.1734167,5.603,0,34875,299800.67,B
6,9/14/12,76.41,3.717,224.2004678,5.668,0,202505,1375166.86,A
7,9/14/12,53.66,3.659,198.1267184,7.872,0,70713,541120.2,B
8,9/14/12,67.21,3.717,226.1615981,5.401,0,155078,883569.38,A
9,9/14/12,73.55,3.717,226.3567545,5.277,0,125833,523427.35,B
10,9/14/12,78.47,3.966,130.9776667,7.17,0,126512,1640168.99,B
11,9/14/12,79.61,3.717,226.1122067,6.334,0,207499,1267675.05,A
12,9/14/12,83.64,4.133,130.9776667,10.926,0,112238,885892.37,B
13,9/14/12,68.55,3.749,130.9776667,5.765,0,219622,1919917.03,A
14,9/14/12,67.87,3.948,191.69985,8.684,0,200898,1554794.22,A
15,9/14/12,65.44,4.088,138.5673,8.193,0,123737,527509.76,B
16,9/14/12,56.69,3.659,198.1267184,6.061,0,57197,526525.16,B
17,9/14/12,59.64,3.749,130.9776667,5.936,0,93188,1071040.22,B
18,9/14/12,64.45,3.988,138.5673,8.535,0,120653,960476.1,B
19,9/14/12,65.08,4.088,138.5673,8.193,0,203819,1370653.41,A
20,9/14/12,64.84,3.948,215.3583757,7.28,0,203742,2047949.98,A
21,9/14/12,76.1,3.717,222.2174395,6.565,0,140167,628494.63,B
22,9/14/12,66.42,3.988,142.5938833,7.753,0,119557,918049.28,B
23,9/14/12,61.37,3.988,138.5673,4.156,0,114533,1279041.64,B
24,9/14/12,64.28,4.088,138.5673,8.953,0,203819,1242909.53,A
25,9/14/12,60.9,3.948,215.3583757,7.28,0,128107,657241.63,B
26,9/14/12,57.69,3.988,138.5673,7.405,0,152513,986131.94,A
27,9/14/12,68.72,4.088,142.5938833,8.239,0,204184,1519604.5,A
28,9/14/12,83.64,4.133,130.9776667,10.926,0,206302,1124660.77,A
29,9/14/12,66.42,3.988,138.5673,9.419,0,93638,475127.18,B
30,9/14/12,76.1,3.717,222.2174395,6.565,0,42988,437773.31,C
31,9/14/12,76.1,3.717,222.2174395,6.565,0,203750,1327705.44,A
32,9/14/12,64.05,3.659,198.1267184,7.872,0,203007,1156377.47,A
33,9/14/12,83.4,3.966,130.9776667,7.147,0,39690,277417.53,A
34,9/14/12,64.28,3.706,130.9776667,9.285,0,158114,955211.7,A
35,9/14/12,68.72,3.948,142.5938833,8.839,0,103681,821568.64,B
36,9/14/12,78.16,3.692,221.2601207,6.623,0,39910,301893.63,A
37,9/14/12,78.16,3.717,221.2601207,6.623,0,39910,514651.74,C
38,9/14/12,83.64,4.133,130.9776667,10.926,0,39690,430944.39,C
39,9/14/12,76.71,3.717,221.2601207,6.623,0,184109,1447614.08,A
40,9/14/12,59.38,3.988,138.5673,4.156,0,155083,901709.82,A
41,9/14/12,59.39,3.659,198.1267184,6.432,0,196321,1306644.25,A
42,9/14/12,78.47,3.966,130.9776667,7.17,0,39690,586737.66,C
43,9/14/12,73.03,3.717,213.9332167,9.285,0,41062,625196.94,C
44,9/14/12,68.55,3.749,130.9776667,5.407,0,39910,347726.67,C
45,9/14/12,67.87,3.948,191.69985,8.684,0,118221,702238.27,B
1,9/21/12,69.87,3.721,222.7818386,6.908,0,151315,1506126.06,A
2,9/21/12,71.09,3.721,222.4169362,6.565,0,202307,1829415.67,A
3,9/21/12,72.78,3.721,226.3151496,6.334,0,37392,414392.09,B
4,9/21/12,68.97,3.721,131.0103333,4.077,0,205863,2119438.53,A
5,9/21/12,71.09,3.721,223.3737593,5.603,0,34875,307306.76,B
6,9/21/12,70.81,3.721,224.4017192,5.668,0,202505,1425603.65,A
7,9/21/12,51.77,3.765,198.358523,7.872,0,70713,530842.25,B
8,9/21/12,66.96,3.721,226.3645848,5.401,0,155078,857796.45,A
9,9/21/12,69.92,3.721,226.5599138,5.277,0,125833,533756.88,B
10,9/21/12,81.93,4.125,131.0103333,7.17,0,126512,1671857.57,B
11,9/21/12,73.64,3.721,226.3151496,6.334,0,207499,1326132.98,A
12,9/21/12,82.97,4.125,131.0103333,10.926,0,112238,922735.37,B
13,9/21/12,67.96,3.821,131.0103333,5.765,0,219622,1938379.66,A
14,9/21/12,65.32,4.038,191.8567038,8.684,0,200898,1565352.46,A
15,9/21/12,60.34,4.203,138.6534,8.193,0,123737,533161.64,B
16,9/21/12,56.48,3.765,198.358523,6.061,0,57197,509942.56,B
17,9/21/12,58.43,3.821,131.0103333,5.936,0,93188,938303.28,B
18,9/21/12,60.23,4.056,138.6534,8.535,0,120653,971386.65,B
19,9/21/12,60.62,4.203,138.6534,8.193,0,203819,1338572.29,A
20,9/21/12,60.94,4.038,215.5475459,7.28,0,203742,2028587.24,A
21,9/21/12,71.54,3.721,222.4169362,6.565,0,140167,667151.46,B
22,9/21/12,63.38,4.056,142.6798167,7.753,0,119557,921612.53,B
23,9/21/12,56.8,4.056,138.6534,4.156,0,114533,1338627.55,B
24,9/21/12,61.25,4.203,138.6534,8.953,0,203819,1261158.47,A
25,9/21/12,57.6,4.038,215.5475459,7.28,0,128107,664745.2,B
26,9/21/12,52.68,4.056,138.6534,7.405,0,152513,961084.08,A
27,9/21/12,66.1,4.203,142.6798167,8.239,0,204184,1557485.75,A
28,9/21/12,82.97,4.125,131.0103333,10.926,0,206302,1135340.19,A
29,9/21/12,63.38,4.056,138.6534,9.419,0,93638,489079.23,B
30,9/21/12,71.54,3.721,222.4169362,6.565,0,42988,443891.64,C
31,9/21/12,71.54,3.721,222.4169362,6.565,0,203750,1373064.87,A
32,9/21/12,63.49,3.765,198.358523,7.872,0,203007,1159119.6,A
33,9/21/12,86.53,4.125,131.0103333,7.147,0,39690,252709.58,A
34,9/21/12,66.08,3.721,131.0103333,9.285,0,158114,943047.78,A
35,9/21/12,66.1,4.038,142.6798167,8.839,0,103681,772302.94,B
36,9/21/12,75.98,3.709,221.4578604,6.623,0,39910,293804.45,A
37,9/21/12,75.98,3.721,221.4578604,6.623,0,39910,521320.98,C
38,9/21/12,82.97,4.125,131.0103333,10.926,0,39690,409600.98,C
39,9/21/12,73.58,3.721,221.4578604,6.623,0,184109,1555672.51,A
40,9/21/12,54.12,4.056,138.6534,4.156,0,155083,899768.4,A
41,9/21/12,59.81,3.765,198.358523,6.432,0,196321,1276609.36,A
42,9/21/12,81.93,4.125,131.0103333,7.17,0,39690,527165.7,C
